"text","created_at","retweet_count","favorite_count","display_text_width"
"A society is judged on how we treat our children. We must ensure every child has the opportunity to succeed and thrive not just on #WorldChildrensDay, but every day. https://t.co/Ru0t992obY",2019-11-20 22:34:00,323,1139,189
"Syracuse’s faculty and staff must listen to students protesting for more counselors and a safe and inclusive learning environment free from hate.

When young people stand together, change can happen. #NotAgainSU
https://t.co/XQqxNGmVDh",2019-11-20 21:17:01,526,1418,235
"I prosecuted sex predators. Trump is one.
I shut down for-profit scam colleges. He ran one.
I held big banks accountable. He's owned by them.

I'm not just prepared to take on Trump, I'm prepared to beat him. https://t.co/bg4xZ4uLne",2019-11-20 20:00:01,16698,68880,208
"Easy. $0.

For my entire career, I've only had one client: The People. https://t.co/qp1EX4ouGz",2019-11-20 19:25:17,2681,14371,70
"Economic justice is on the ballot when Latinas, on average, earn just 53 cents for every dollar a white man makes. Under my equal pay plan, corporations will pay women fairly—or pay the price. #LatinaEqualPay",2019-11-20 18:50:01,423,1403,208
"Our Black girls deserve better than to be treated like this in our schools. As far as I’m concerned, this is child abuse. https://t.co/ZWkPmgzPVJ",2019-11-20 17:09:33,1462,4500,145
"Trump's hand-picked Ambassador just told the world what we know to be true: this president extorted a foreign government for his own political interests. Impeachment is the only option.",2019-11-20 14:51:41,5909,29724,185
"In 2019, at least 22 transgender Americans—mostly Black trans women—have been targeted and murdered. We can never stop saying and remembering their names.
 
On Transgender Day of Remembrance, we must recommit to seeking justice for the lives taken and ending this epidemic. #TDOR",2019-11-20 14:03:01,616,2033,279
"I’ve hugged too many mothers of homicide victims. 

I’ve seen too many autopsy photographs. 

I’ve met too many young leaders who look at me saying, ‘I don't want to die.’

If Congress won’t get its act together to end this epidemic, I’ll take executive action as president.",2019-11-20 02:42:00,1086,6613,274
"HBCUs are critical to the foundation of our higher education system and provide opportunities for some of the nation’s most promising and deserving students. This is outrageous. Senate Republicans should stop playing politics with these student's lives. Pass this funding now. https://t.co/jAn8PvzqQJ",2019-11-20 01:34:36,688,1605,276
"There are thousands of people labeled felons for life for selling marijuana, while people out there are making a fortune from the marijuana industry. This is an injustice, and as president, I’ll fix it. https://t.co/miMVkDlah8",2019-11-20 00:36:00,1102,4191,202
"Our campaign has always been about accessibility—which is why I’m excited we’ve relaunched our website with more tools and ways to get involved with our campaign. https://t.co/EnUFzsynjB",2019-11-19 22:08:01,339,1109,186
"The Obama Justice Department looked to what I was doing as a model of innovation to reform our broken criminal justice system. https://t.co/U23yL9EK3H",2019-11-19 20:33:00,695,2119,126
"The Iowa caucuses are just 76 days away, and most Iowa caucusgoers are still undecided. We need your help to bring more voices to the table in the fight for justice. Chip in now. 
https://t.co/JQ4n9rs2ht",2019-11-19 18:40:01,177,445,203
"I stand in solidarity with Delores &amp; Downtown Detroit security officers on strike protesting the unfair treatment they face for coming together to have a voice at their job and fighting for the benefits they need to support their families. #OneDetroit
https://t.co/wNOP5sswzw",2019-11-19 17:15:07,400,1454,279
"Lt. Col. Vindman is a brave patriot. Speaking truth is a powerful thing.

We owe him our gratitude—and we owe the country resolve to hold this lawless president accountable.
https://t.co/a5HsGLj7hp",2019-11-19 15:47:02,5581,33393,197
"The Trump Administration:

Argued federal civil rights laws don’t protect LGBTQ+ workers
Gutted anti-discrimination protections for trans students
Banned trans Americans from serving in our military

A Harris Administration won't tolerate discrimination.",2019-11-19 03:48:00,1072,4637,254
"Big Oil has profited from polluting our air. When I’m president, polluters will pay a fine or get charged with a crime. https://t.co/iRSOJ51RV1",2019-11-19 02:41:00,655,2541,119
"Our campaign is powered by grassroots supporters like you pitching in $5 and $10 at a time to fight for justice. Join us. https://t.co/0ldHxiv8ZT",2019-11-19 01:37:00,175,466,145
"Farm workers like Veronica are why I’m in this fight. They put their blood, sweat, and tears to ensure we have food on our tables. As president, I’ll ensure they are valued and protected in America. https://t.co/9eNsRLrqsA",2019-11-19 00:12:00,875,2852,198
"American Education Week has me thinking about my first-grade teacher, Mrs. Wilson. She sparked my love for learning and was there the day I got my law degree. There are Mrs. Wilson’s all across our nation who are making a difference in children’s lives—and they deserve a raise.",2019-11-18 22:38:00,472,2446,278
"Our organizers and volunteers lift others up and empower people every day to fight for justice. https://t.co/i4cCEyre6v",2019-11-18 21:12:24,667,2445,95
"The Democratic nominee will only be successful with the support of the backbone of this party and our country—Black women. I’m honored to join @HigherHeights to earn their support so we can restore justice to the White House. https://t.co/4JcUOfczLJ",2019-11-18 19:38:21,684,2126,249
"The times we live in requires bold action. Attorneys General play a critical role in blocking abortion bans and I applaud @DemocraticAGs for taking a stand to ensure reproductive rights are protected. https://t.co/nD0sW3VOfy",2019-11-18 18:15:02,336,1048,224
"Let's be clear: marijuana isn't a gateway drug and should be legalized. Glad to see my bill with Rep. Nadler take the next step in the House this week. https://t.co/d6BcMFlpYT",2019-11-18 17:01:40,5125,27097,151
"In 2020, justice for our community is on the ballot. Tune in to @Power106LA at 8:30 a.m. PT/11:30 a.m. ET for more. https://t.co/KhePcfVEOo",2019-11-18 16:02:00,307,1013,115
"I'm sickened to once again wake up to news of a mass shooting.

My heart goes out to the community of Fresno, the first responders on the scene, and the victims’ families.

We can't go on with the status quo. You should be able to feel safe in your own backyard.",2019-11-18 13:14:06,2787,15623,262
"Parents and siblings of DACA recipients deserve to be protected. I'll make sure they are when I'm in the White House. https://t.co/djcnoTP7U5",2019-11-18 03:28:16,750,3836,117
"The #FightFor15 is only the beginning. As president, my Administration will invest in our communities to get them out of poverty. https://t.co/FaGDwvDac9",2019-11-18 00:23:00,442,1563,129
"You most likely paid a higher tax rate than @FedEx this year.

As president, I’ll end Trump's trillion-dollar tax giveaway to the 1% and biggest corporations and use that money to uplift middle-class families. Economic justice is on the ballot.
https://t.co/6gWeXNlaY0",2019-11-17 23:15:00,1045,3711,268
"I’m All-In for Iowa, and now, you can be too by joining our Call In For Iowa weekend of action. Every call you make can make a difference. RSVP now:
https://t.co/ZHrzmcgPuk",2019-11-17 22:09:00,242,648,172
".@Byellowtail founder Bethany Yellowtail from the Crow and Northern Cheyenne Nations mixes her rich and vibrant culture with fashion to showcase the beauty and diversity of Native people. #NativeAmericanHeritageMonth https://t.co/KwFcbkwZIL",2019-11-17 19:45:03,198,789,216
"It doesn’t matter your age—you can make a difference in shaping the future of your community. Thank you, Anna, for speaking out. https://t.co/WBSSgCN7yw",2019-11-17 14:14:00,505,3318,152
"As the daughter of immigrants, this issue is deeply personal for me. https://t.co/iG8cOZUoUi",2019-11-17 03:54:35,696,3164,68
"Union rights are full-on under attack in this country.

Show your union pride with our new Union Bug merch. https://t.co/7PRznFqEun https://t.co/lBHJfbMsmY",2019-11-17 01:07:01,280,952,131
"Together with my brothers and sisters in labor, I know we will win. https://t.co/7HCoXdzWJn",2019-11-16 23:50:37,809,2979,67
"There is a criminal in the White House. 

And no one is above the law, including the president of the United States. 

Justice is on the ballot in 2020.",2019-11-16 22:20:00,5261,32706,152
"It’s on us to show our children what is possible. https://t.co/LabDwnAh9Y",2019-11-16 21:16:00,628,1975,49
"Iowans lost a true leader with the passing of Chief Justice Mark Cady. His legacy on everything from affirming marriage equality to protecting our children in the criminal justice system will far outlive him. My thoughts are with all those who loved and admired him. https://t.co/WZBZQ1nbtJ",2019-11-16 20:12:40,254,1116,266
"U.S. Army soldier Lori Piestewa (Hopi) gave the ultimate sacrifice to our country, becoming the first woman to die in combat on foreign soil during the Iraq War. Her courage and selflessness exemplify the very best of who are. #NativeAmericanHeritageMonth https://t.co/7lHvVZfwZQ",2019-11-16 18:42:01,424,1473,255
"Our kids are living in fear. They’re living in fear that they’ll be murdered while in math class. That their friends will be shot while taking a science test. 

We don’t have to accept this as normal. I’ll take executive action as president to combat this crisis.",2019-11-16 17:32:00,745,3490,263
"Dominic Blackwell, 14
Gracie Anne Muehlberger, 15

Two precious lives taken too soon in the Santa Clarita shooting. This must end.
https://t.co/QlqRqzOMRG",2019-11-16 16:19:00,3461,12203,154
"Humbled to earn the endorsement of the @UFWupdates. These working families are the lifeblood of our economy and communities, and this union has long been on the frontlines in the fight for justice.
https://t.co/RsqFYI78sy",2019-11-16 14:17:31,1102,4163,221
"Our children should not have lockdown drills on a constant basis.
This should not be normal.

Our communities should never predict that they’ll be the next one hit.
This should not be normal.

We shouldn’t accept these tragedies as commonplace.
This should not be normal.",2019-11-16 03:39:00,1702,9240,271
"Fighting for our community is at the heart of this campaign. https://t.co/VgVVmQF75f",2019-11-16 02:42:00,419,1494,60
"Proud to stand with @LREAintheRock who went on strike to oppose policies that would re-segregate Little Rock schools. Educators should be able to collectively advocate for their students and fight back against any attempts to silence their voices. #OneLRSD https://t.co/607bmZTmoR",2019-11-16 01:49:00,177,552,280
"Organizing works. This was the right decision by the Texas Court of Criminal Appeals to stay Rodney Reed’s execution—but our fight for justice continues. 

Keep calling @GovAbbott: 512-488-0698. https://t.co/LnQqVAveSb",2019-11-16 00:39:17,427,1733,194
"When there's a criminal living in the White House, you want a prosecutor running for president. https://t.co/SHv3DotrOw",2019-11-15 22:25:00,2370,11187,95
"Nearly 70,000 children separated from their families.

Nearly 70,000 children who will live with this trauma for the rest of their lives.

Putting an end to this inhumanity once and for all is on the ballot. https://t.co/tYj4XZQtju",2019-11-15 20:57:00,1113,2830,231
"@FlaDems On Day 1 as president, I will reenter the Paris Agreement.
Make the climate crisis a top national security priority.
Ensure communities impacted by the climate crisis get justice.
Hold corporations who damage the environment accountable.
Pass a Green New Deal. 
#ClimateCrisisFL",2019-11-15 19:16:36,72,139,278
"Families in America are shopping for bullet proof backpacks.

Kids are going to school every day and thinking about where they’d hide from a gunman.

This cannot be our new normal.",2019-11-15 18:46:00,1707,7986,180
"Michael Flynn
George Papadopoulos
Michael Cohen
Paul Manafort
Roger Stone

All the President’s men are convicted criminals. You are the company you keep. https://t.co/mwRCdvBO8S",2019-11-15 17:15:04,10102,40216,153
"Witness intimidation is a crime. https://t.co/d7Ave23Dat",2019-11-15 15:52:28,7361,30816,56
"Yesterday, a 16-year-old girl and 14-year-old boy didn’t get to return home to their families.

These horrific tragedies are preventable. No child should ever have to fear that they or their classmates could be next.",2019-11-15 15:02:08,975,4843,216
"@AdyBarkan @rachael_scar Congratulations to you, Rachael, and Carl! Willow is so lucky.",2019-11-15 03:56:59,49,1225,62
"Students should be able to concentrate on learning, not thinking about where they'd hide from an active shooter in their classroom.

We can't go on like this. https://t.co/pOcV24OGoU",2019-11-15 02:17:00,1615,5598,158
"How can Republicans see our children being gunned down at school and take no action? This must stop being a partisan issue. https://t.co/f0iSYH1S0H",2019-11-15 00:12:00,2110,8447,123
"Our kids could care less about who their parents voted for in the 2016 election. They just don’t want to get shot and killed at school.

They’re terrified. And we need to act.",2019-11-14 23:15:01,6855,40400,175
"It’s pathetic that members of Congress continue to cave to the @NRA.

Our kids are scared they will be murdered in their classrooms. We must act. https://t.co/WqBBRAC4Jw",2019-11-14 21:39:57,2733,10715,145
"We're traumatizing kids across our nation by failing to act to end gun violence. 
https://t.co/JMWrg9SSKD",2019-11-14 19:45:33,3449,16759,105
"Heartbroken and praying for Santa Clarita. I’m incredibly grateful to the first responders who are on the scene of this active situation. If you are near the area, please listen to law enforcement.

Our children and communities are being terrorized. We can't accept this.",2019-11-14 16:37:35,2572,12861,271
"Trump stoked hatred and intolerance that have existed throughout our history. This pattern is real, and we all are responsible for helping fix it.  
https://t.co/uQsTijkwF3",2019-11-14 14:54:51,937,3027,172
"Our children shouldn’t have to think about which classroom is the safest if a gunman enters their school and starts shooting. https://t.co/UAkyy6DLN1",2019-11-14 03:02:00,899,3392,125
"As California’s Attorney General, I created the Bureau of Children’s Justice to tackle issues like expulsion rates of students of color. As president, justice for America’s children will be a top priority. https://t.co/5wxDnyUINH",2019-11-14 00:33:00,368,1145,205
"We won't ever let the people in power strip us of our power. https://t.co/zrtZLUNm7W",2019-11-13 23:22:00,397,1485,60
"I’m the only person running for president who has spent decades reforming the criminal justice system from the inside.

More to come with my conversation with @unclelukereal1. https://t.co/R2c56dyLbX",2019-11-13 22:03:00,717,2323,175
"Trump thinks he can commit crimes and not be held accountable. Here’s what I’ll tell him: I know a confession when I see one. You are not above the law. And today, justice has begun.",2019-11-13 21:08:00,4047,26422,182
"It's extortion. It's an impeachable offense. And it's been out in the open the whole time. https://t.co/SbMeLAMsr1",2019-11-13 19:33:52,1263,4202,90
"Trump threatened aid to a country unless they investigated a political opponent.
Urged a foreign adversary to attack our democracy.
Betrayed our allies.
Undermines our intelligence communities.

Our greatest national security threat is this president.",2019-11-13 18:22:02,3019,13046,251
"Trump has violated his oath of office and abused his power from the very beginning. Today, the path to justice begins.",2019-11-13 15:05:09,2188,13878,118
"When we fight for what we believe is possible—even if we’ve never seen it before—we can make it happen. https://t.co/4JfIawGhnU",2019-11-13 02:08:00,574,2026,103
"NASA astronaut John Harrington of the Chickasaw Nation became the first enrolled member of a Native American tribe to fly in space. John soared to new heights and made history—showing others that anything is possible. #NativeAmericanHeritageMonth https://t.co/P1ybf7iVyB",2019-11-13 01:30:02,309,1238,246
"""Truth is the highest virtue, but higher still is truthful living.""

Remembering the words of Guru Nanakji on what would be the 550th anniversary of his birth. Wishing Sikhs in America and around the world a joyful celebration of the founder of the Sikh religion.",2019-11-12 23:37:00,484,2241,263
"In 2020, every single elected office matters—from city council to the White House. If you want to improve your community, now is the time to sign up with @runforsomething and learn about how you can get involved. #NationalRunforOfficeDay
https://t.co/ncluYIkUhv",2019-11-12 22:52:00,224,650,261
"The Asian &amp; Pacific Islander American community is close to my heart. We make up a rich tapestry of ethnicities, languages, and cultures. Today, I put out my APIA platform to ensure all have equal opportunity, access to justice, and human rights. https://t.co/UxrOSUxfwz",2019-11-12 21:59:56,576,1627,274
"My mother believed in the promise of America—that’s why I’m in this fight. Let’s unlock it together. Chip in. https://t.co/i18X6TjM7G",2019-11-12 21:10:37,150,594,133
"Cyber exploitation is intended to shame, exploit, and demean its victims. As president, I intend to make this a federal crime. https://t.co/ZCQlPMm57N",2019-11-12 19:02:00,650,1736,126
"I proudly stand with @McDonalds workers in Michigan who are demanding a right to a union, higher pay, and an end to sexual harassment in the workplace. #FightFor15 https://t.co/YUq2ZqErth",2019-11-12 17:55:00,500,2031,163
"To all DACA recipients: I know this is a scary time. I and thousands of people are fighting for justice for you and your families, and we aren’t going anywhere. We’ve got your back. #HomeIsHere",2019-11-12 17:05:03,2892,11884,193
"DACA gave Dreamers more than just hope. We gave young people our word that they’d have a shot at the American Dream—if they work hard and play by the rules, they can pursue their dreams in the only home they’ve ever known.

Trump broke that promise.
https://t.co/3grp2cawoi",2019-11-12 15:27:00,681,1957,273
"Dreamers fight for their love of this country. No wonder you can't relate. https://t.co/3j6xLscVyN",2019-11-12 14:14:43,3627,24563,74
"The first-in-the-nation reforms I put in place have served as a model to end mass incarceration and hold law enforcement accountable. That’s what I’ll do as president, too. https://t.co/YhEaVhrEWQ",2019-11-12 02:11:00,505,1761,172
"Active shooter drills are traumatizing a generation of American children. https://t.co/9GxO9WetjW",2019-11-12 00:05:01,2114,7548,97
"In order to truly show thanks to the brave veterans who sacrificed for us, we must show our appreciation through action—not just words. https://t.co/xoG1bDcBCX",2019-11-11 22:22:52,722,2316,135
"Civil and environmental activist Billy Frank Jr. spent his life fighting to protect the treaty fishing rights of Northwest tribes. The movement led to the “Boldt decision;” reaffirming co-management of salmon resources in Washington State. #NativeAmericanHeritageMonth https://t.co/uZPnpL6tB3",2019-11-11 19:44:38,293,928,268
"Donald Trump prefers to take Putin’s word over that of our American intelligence community.

He is our greatest national security threat. https://t.co/DRbClNaTLg",2019-11-11 16:59:00,1630,5352,137
"We owe our veterans and their families our endless gratitude for their service and sacrifice. This #VeteransDay, let’s honor them by ensuring every veteran has access to housing, physical and mental health care, and are supported as they return home.",2019-11-11 14:43:15,1115,5035,250
"When children are ripped from their parents and put in cages, immigration justice is on the ballot. https://t.co/gtSlFQAn5V",2019-11-11 02:49:00,1429,5271,99
"Many working families don’t have the resources to afford childcare, which can be more expensive than college tuition. I plan to fix that. https://t.co/zdHug2pFU7",2019-11-11 00:44:51,638,2260,137
"Through her work, renowned performer and writer @JoyHarjo has opened people’s eyes to Native life, becoming the first Native American to be named the Poet Laureate. Her masterful work has inspired other Indigenous artists to thrive. #NativeAmericanHeritageMonth https://t.co/LPe1Mj0mzY",2019-11-10 21:35:01,315,981,261
"While people on the debate stage talk about how they plan to reform the criminal justice system, I already spent decades reforming it from the inside. https://t.co/Xqea6x5DEX",2019-11-10 19:48:00,973,3329,150
"Last month I heard gut wrenching stories from doctors and nurses working during the Las Vegas mass shooting.

Gun violence touches all communities and professions. We can’t bend to the whim of the @NRA any longer. As president, I won’t wait to act. https://t.co/TVV0Z8J8cQ",2019-11-10 18:57:01,1308,4321,272
"Indigenous people have protected our planet for centuries. They deserve a seat at the table in the White House. In a Harris Administration, they will. https://t.co/BoaaofZTm6",2019-11-10 14:27:00,1856,8103,150
"10 years ago the federal minimum wage was $7.25/hour.

...It’s still $7.25/hour.

A living wage and justice for workers are on the ballot in 2020. #FightFor15",2019-11-10 02:08:00,6505,30370,158
"Finding childcare after school lets out can be a major challenge for many working parents. This week I introduced a bill to ensure parents have peace of mind knowing their kids are safe after school—without the hefty cost of childcare.
https://t.co/vua17riXH2",2019-11-10 01:22:00,962,3825,259
"Not only did @runmarycain have the strength to share her story after years of abuse—she inspired others to come forward with their own. Her determination to #FixGirlsSports and the broken system is inspiring. 
https://t.co/4UkPM2iTEk",2019-11-09 22:33:00,491,2469,233
"My mother never asked for permission to tell her what was possible—and that’s why I’m in this race. https://t.co/CWyYgl0p8k",2019-11-09 20:39:38,3383,15239,99
"Rep. @ShariceDavids has centered her career around fighting for equality and acceptance for everyone. She brought that fight to Washington in 2018, when she broke barriers becoming one of the first two Native American women elected to Congress. #NativeAmericanHeritageMonth https://t.co/RoNsUMbajN",2019-11-09 19:42:02,507,1504,273
"As president, I’ll reinstate DACA for Dreamers—but it’s not enough. By executive action, I will extend protection to their parents and others with strong family and community ties. It’s the right thing to do. https://t.co/BXlaJyLmnW",2019-11-09 18:26:54,747,2641,208
"Many people seeking asylum come here with only the clothes on their back. Charging them a fee is an affront to the very ideals of what our country stands for.
https://t.co/kZUEIjKkNt",2019-11-09 16:29:00,880,2915,182
"It was great to be in the house of labor last night with @Culinary226. One job should be enough to raise a family. 
https://t.co/Pi4wm6uR2J",2019-11-09 14:09:00,310,1215,139
"After years of bargaining and sacrificing wages, organized labor and unions deserve their health care benefits. I will not take away their choice. https://t.co/xtW1EYLlcF",2019-11-09 05:53:14,779,3049,146
"After we found out Trump was going to win, there was no question that justice was on the line. I told my team we had to fight. And that’s what I’ve done. https://t.co/d0gmtdWYtL",2019-11-09 01:08:00,1310,4407,153
".@katiefirethun of the Oglala Lakota Sioux Tribe became an activist after witnessing the epidemic of missing and murdered Indigenous women and girls in her own community. I’m so proud she’s joined our campaign to tackle this crisis together. #NativeAmericanHeritageMonth https://t.co/z2Xgs3evPk",2019-11-09 00:16:01,490,1945,270
"For over 40 years, the Indian Child Welfare Act has protected Native American children and kept them connected with their families and heritage. The attacks on #ICWA are utterly misguided and as I've done in the past, I stand with tribes as they fight to keep children safe.",2019-11-08 23:11:00,565,2080,274
"#Prop187 was a direct attack on California's immigrant community. It served as a watershed moment, mobilizing the Latino community to political action and forever changing our state for the better. 
https://t.co/JJIGl6VC1L",2019-11-08 22:00:28,259,837,222
"Halt the execution of Rodney Reed and end the death penalty. 
https://t.co/Bg3pKF504b",2019-11-08 21:08:00,1347,4737,85
"We are a diverse nation and our STEM programs for youth should reflect that. That’s why I introduced a bill to invest in young girls, people of color, and children with disabilities—often underrepresented in these fields—and give them the resources to excel. #NationalSTEMDay",2019-11-08 20:12:01,538,2102,275
"Dreamers and their families are integral to the fabric of our nation. I stand in solidarity with students protesting nationwide to remind the Supreme Court that immigrants are #HereToStay. https://t.co/QOlGjrvlyf",2019-11-08 18:33:00,391,1445,212
"It’s been three years to the day since our national nightmare was elected president. Since then, I’ve taken on Jeff Sessions, Bill Barr, Brett Kavanaugh, and more in the Senate. And I’m ready to defeat Trump in 2020. https://t.co/MAlNzBWFhB",2019-11-08 17:33:00,2039,8307,216
"Always nice to spend time with supporters on the campaign trail. https://t.co/dCGncnhqZr",2019-11-08 16:10:11,11574,57023,64
"<U+0001F446><U+0001F3FD> If you liked this, chip in to make Harris v. Trump a reality. https://t.co/CtQkWn92uq",2019-11-08 15:37:40,181,636,88
"Watching Trump, I realize I should’ve taken more psychology classes. https://t.co/DXCo4JqRCZ",2019-11-08 01:05:00,5630,24769,68
"This campaign is grassroots powered—not self-funded—and proud of it.

Join us: https://t.co/dljxyc2VAS",2019-11-07 23:38:10,458,1325,102
"When many in our country still opposed same-sex marriage, we were marrying couples in California. Getting to officiate some of those first weddings is one of the honors of my life.
https://t.co/NCtP6YNnYv https://t.co/UWpAvDBSGF",2019-11-07 22:33:01,409,1923,204
"Our children know teachers deserve a raise. It’s time the adults in power listened.
https://t.co/HjS1Njr0Ms",2019-11-07 20:12:01,620,3431,107
"When a father holding two jobs has to figure out how to make it to the next paycheck—while he pays more taxes than the richest 400 families in America—economic justice is on the ballot.",2019-11-07 18:48:01,2306,12536,185
"It’s been one year since the tragic shooting in Thousand Oaks took the lives of 12 people who were just enjoying a night out.

I’m fed up with inaction. As president, I’ll take action to end this epidemic.
https://t.co/XyW9hwBt59",2019-11-07 18:00:30,439,1514,229
"Donald Trump has been the most corrupt, unpatriotic president we’ve ever had, so it’s sad to see the level of desperation congressional Republicans will stoop to to protect him. https://t.co/hgd0JBLPLi",2019-11-07 16:41:28,3300,13896,177
"Our democracy is on the ballot and it's time for Republicans to put country before party. https://t.co/zFVb9vc4EH",2019-11-07 13:22:36,976,4208,89
"If you're a working parent with a child in school, you understand that making ends meet often means multiple jobs, long days, and stressful scheduling. My Family Friendly Schools Act ensures that children have access to after-school care while their parents work.",2019-11-07 03:31:00,1030,5600,263
"My team compiled clips of Trump’s most troubling remarks for me to watch—here's a sneak peek. https://t.co/qeI1Q0kvdN",2019-11-07 03:02:00,8313,30643,93
"The impeachment process must be motivated by justice. https://t.co/JuuOBnplT1",2019-11-07 02:27:05,580,2365,53
"Award-winning actor and activist @WesleyStudi changed the narrative of who Native Americans could play on screen. “It’s about time” the talent of Native artists and actors are recognized. #NativeAmericanHeritageMonth https://t.co/7Le9S1XqKv",2019-11-07 00:50:02,203,747,216
"Dr. Christine Blasey Ford's courage and unfathomable sacrifice inspired others to speak out on an issue that is too often kept in the dark. https://t.co/JrlFpBG60Q",2019-11-06 22:57:00,1094,5165,139
"We must address the disparities in maternal mortality for Black women and women of color—our lives depend on it. https://t.co/NMRTqFwAD8",2019-11-06 20:49:05,594,2219,112
"I’m proud to support @RWDSU workers in Iowa demanding a fair contract with @GeneralMills. Economic justice is on the ballot when union members aren’t able to get a living wage, better health care and retirement benefits, and weekend overtime pay. https://t.co/GX89BZDM43",2019-11-06 19:44:01,263,729,270
"I was raised by a single mother—I know firsthand how stressful and costly it is to juggle work and school schedules. Justice for students and working families is on the ballot. My Family Friendly Schools Act will give parents more after-school opportunities for their children. https://t.co/1BmAy3e99s",2019-11-06 18:34:57,1109,3320,277
"I'm humbled to have the support of @HigherHeights. Black women have long-fought in the trenches for justice—shaping America's history and future. Our issues will be on the ballot in 2020, and together we will fight for progress from the ballot box to the White House. https://t.co/JUN7jxLzbU",2019-11-06 15:56:07,803,3166,267
"Last night, Virginians mobilized to make history and elected a Democratic majority in the State Senate and House of Delegates for the first time in more than 20 years. Justice, equality, voting rights, gun safety, and more were all on the ballot — and they prevailed.",2019-11-06 14:55:02,950,6959,267
"Results are still coming in, but we're already seeing a wave of @iowademocrats winning across the state. Huge congratulations to @MattBlake_IA, @mommybridgetia, @judymdowns, @PerryforAnkeny, @AmyTagliareni, @GarlockForCRCSD, @handsonderson, Suresh Reddy, and so many more!",2019-11-06 04:17:00,563,3221,272
"Tonight—in Virginia, Kentucky, and cities and states across the country—people spoke up and showed there's no limit to what we can do when we vote our values. Every phone called, every door knocked, and every vote matters. Let's keep going.",2019-11-06 03:41:08,5220,37661,240
".@JoyceCraigNH has been an incredible leader in Manchester and I’m thrilled she’ll have another term to keep building on all the progress she has made. https://t.co/tq3UznX2Mp",2019-11-06 01:14:09,196,900,151
"Criminalizing the homeless is not the answer.

Instead, the federal government must partner with local communities like Las Vegas to lift folks out of homelessness. My bill in the Senate invests $13B in housing and health care for the homeless.
https://t.co/fa8HUBs51Z",2019-11-06 00:33:00,683,2471,268
"It’s been two years since a gunman took the lives of 26 worshippers at First Baptist Church in Sutherland Springs. 

Every day that Congress fails to act is costing lives.",2019-11-06 00:02:01,635,3318,171
"My friend @suzyloftus' election for San Francisco District Attorney is today. We worked together when I was DA to seek justice for the elderly and survivors of domestic violence. I know she'll continue that fight for the voiceless.  

Polls are open until 8 p.m. PT. Go vote!",2019-11-05 22:44:00,224,916,275
"For years, Indigenous communities and advocates warned us this would happen. Environmental justice is on the ballot. 
https://t.co/TFip9yVTSB",2019-11-05 22:17:00,880,2354,141
"It's simple. My Medicare for All plan is for everyone—not just those who can afford it. It cuts costs, won't raise middle-class taxes, and gives a choice between a private and public Medicare plan. https://t.co/V0J6WRxCkX",2019-11-05 21:12:00,796,2939,197
"This #NativeAmericanHeritageMonth, I’m honoring the Indigenous leaders who’ve made a positive impact on our world. Activist Autumn Peltier has spoken in front of world leaders, urging them to take action to ensure everyone has clean water. Young leaders like Autumn inspire me. https://t.co/1RHMx9dnVr",2019-11-05 20:37:01,684,2165,277
"It's more important than ever that @McDonalds listen to their workers and create an environment where everyone is treated with respect. I’ve been proud to stand on the picket lines with @Fightfor15 workers to demand a livable wage and a workplace free from sexual harassment. https://t.co/BgbZhoW5dd",2019-11-05 19:08:56,196,724,275
"Some of the best conversations happen over a batch of cookies. https://t.co/xFDbbpspak",2019-11-05 17:48:46,521,1858,62
".@JenniferforAG is a proven public servant and civil rights lawyer; she has the lived experience Mississippi families desperately need to move the state forward.

Mississippians, you have a chance to make history today! https://t.co/MBg7fhzczs",2019-11-05 16:10:02,1174,3034,243
"It’s #ElectionDay in Virginia, Kentucky, New Jersey, Mississippi, and in cities across our nation.

Economic justice, health care justice, education justice, reproductive justice, and justice for our children are all on the ballot. https://t.co/MykJL0X5gt",2019-11-05 14:43:00,901,2856,255
"Let’s call this out for what it is: taxpayer-funded discrimination.
 
I’ve spent my career fighting on behalf of LGBTQ+ people. As president, I will sign the Equality Act into law to ensure the federal government has their back.
https://t.co/DqaGKcAI8K",2019-11-04 22:38:00,1646,5668,252
"This isn’t a coincidence. Justice for voters is on the ballot.
https://t.co/CHHkCNgAq4",2019-11-04 21:40:01,930,3147,86
"Racially biased algorithms in health care can be the difference between life and death. Health care justice is on the ballot. 
https://t.co/DbTlqULn2K",2019-11-04 20:24:01,810,2093,150
"Honored to hold a town hall with @Culinary226 in Las Vegas on November 8. I won't stop fighting to ensure dignity and rights for working people. https://t.co/RXnXgSkj05",2019-11-04 19:23:23,360,1208,168
"One missing child is too many. 
https://t.co/Ll7kzTVWhv",2019-11-04 18:15:02,885,4060,55
"Justice is on the ballot in 2020. https://t.co/okrQZS8yUJ",2019-11-04 13:00:01,3834,11833,33
"Fighting #ForThePeople means fighting for ALL people. 

Regardless of their race. 
Regardless of their gender.
Regardless of their sexual orientation.
Regardless of their political party. 
Regardless of the language their grandmother speaks. 

Everyone.",2019-11-04 03:09:00,3238,16900,253
"Americans are paying for Trump’s wasteful, hateful vanity project—and it won’t make our nation any safer. https://t.co/ZTjsP7xvLp",2019-11-04 02:32:00,1403,6341,105
